Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return
-0.0123456791,-0.0037,0.0105,-0.0015,0.01818181761,-0.0112,0.0162,0.0032,0.003816793906,0.0063,-0.0039,0.0032,0.03321033344,0.0196,-0.0091,-0.009,-0.02204408869,-0.0082,0.0067,0.0005,-0.02204408869,-0.0082,0.0067,0.0005,0.01600000076,-0.0047,0.0044,0.003,-0.003225806402,0.004,0.0019,-0.0064,0.01366120204,0.0083,-0.006,-0.0049,-0.02500000037,-0.0149,0.0078,0.0014,-0.002735978225,-0.0047,0.0039,0.003,-0.002735978225,-0.0047,0.0039,0.003,-0.008645533584,-0.0058,0.0042,0.0004,-0.03523035347,0.0103,-0.008,-0.0079,-0.02173913084,-0.0081,-0.0007,0.0064
0.01250000019,0.0179,-0.0029,-0.0002,-0.07142857462,-0.0248,0.0116,0.0094,0,0.0094,-0.0043,-0.0009,0.02142857201,0.0018,0.0021,-0.0014,-0.01844262332,-0.011,0.0076,-0.0014,-0.01844262332,-0.011,0.0076,-0.0014,0.03346456587,0.0044,0.003,-0.0032,-0.01294498425,-0.0081,-0.0008,0.0081,0.008086252958,-0.0019,0.0014,0.0012,0.01282051299,-0.004,-0.0046,0.0013,0.006858710665,0.0027,-0.0019,-0.0001,0.006858710665,0.0027,-0.0019,-0.0001,-0.007267442066,0.0042,-0.0049,-0.0025,0.03370786458,-0.0107,-0.0034,0.002,-0.02222222276,-0.012,0.0036,0.0086
0.01851851866,0.0245,-0.001,-0.0034,0,-0.0174,0.0004,0.0062,0,-0.0067,0.0031,0.0042,0.03846153989,0.0099,-0.0027,-0.007,-0.008350730874,0.0071,-0.0016,0.001,-0.008350730874,0.0071,-0.0016,0.001,0.001904761884,0.0003,0.0041,-0.0031,-0.02295081876,-0.0165,-0.0071,0.0084,0,0.0019,-0.0011,-0.0029,0.002531645587,0.0072,0.0006,-0.002,0.02724795602,0.0017,-0.0017,-0.0041,0.02724795602,0.0017,-0.0017,-0.0041,0.03513909131,-0.0059,0.0013,-0.0003,-0.01494565234,-0.0151,-0.0045,0.0073,-0.03030303121,-0.0079,-0.009,0.0037
-0.006060605869,0.0043,0.0036,-0.0062,-0.009615384974,0.01,-0.0047,-0.0043,-0.04562737793,-0.0021,0.0008,0,0.01346801315,-0.0015,0.0056,-0.0035,-0.01894736849,-0.0159,0.0105,-0.0006,-0.01894736849,-0.0159,0.0105,-0.0006,0,0.0035,0.0043,-0.0055,0.005033556838,0.0059,0.0026,-0.0028,0.01336898375,0.0104,-0.0026,-0.0035,0.01262626238,-0.0064,0.0029,0.0047,-0.003978780005,-0.0035,0.0017,-0.0004,-0.003978780005,-0.0035,0.0017,-0.0004,0.0381895341,0.0002,-0.0007,-0.0002,0.07310345024,0.015,-0.0099,-0.0112,-0.015625,-0.0017,0,0.0023
0,0.0113,0.0019,-0.006,0.03883495182,0.024,-0.0082,-0.0104,0.007968127728,-0.0045,0.0068,0.0024,0.02657807246,0.004,0.0013,-0.0035,-0.006437768228,-0.0067,-0.0009,-0.0005,-0.006437768228,-0.0067,-0.0009,-0.0005,-0.01140684448,0.0017,0.0059,-0.0054,0.003338898066,0.0006,0.0051,-0.0049,-0.01055409014,-0.0053,0.0047,0.0016,0.01995012537,0.0035,0.0068,0.0009,-0.003994673956,0.0019,-0.0006,0.0002,-0.003994673956,0.0019,-0.0006,0.0002,0.005449591205,0.01,-0.0074,-0.0046,0.06298200786,0.0274,-0.0152,-0.0125,-0.007936508395,-0.0033,-0.0021,0.0062
0.07317072898,0.0082,0.0027,-0.0033,0.06542056054,-0.008,0.0092,0.0014,-0.01581027731,-0.0021,-0.0005,-0.0005,-0.003236246062,0.0017,0.0042,-0.0058,-0.01511879079,-0.0045,0.0037,0,-0.01511879079,-0.0045,0.0037,0,-0.009615384974,0.0086,0.0042,-0.0079,-0.01497504115,0.0069,0.0024,-0.0041,-0.01066666655,0.0005,-0.001,0.003,0.01222493872,-0.0093,-0.0001,0.003,-0.00935828872,-0.0034,-0.0013,0.0039,-0.00935828872,-0.0034,-0.0013,0.0039,-0.009485094808,0.0101,-0.0055,-0.0057,0.08343409747,0.002,0.0048,0.0017,0.01600000076,-0.003,-0.0027,0.0066
0.0415909104,0.0058,0.0023,0.0018,0,0.0028,-0.0042,0.0005,0.004016064107,-0.0076,0.0035,0.0026,0,0.0082,-0.0035,-0.0028,-0.02850877121,-0.0091,0.0062,0.0023,-0.02850877121,-0.0091,0.0062,0.0023,0.009708737954,0.0008,-0.002,0.0016,0.01182432473,0.0076,-0.0031,-0.0019,-0.00269541773,-0.0078,0.0051,0.0059,-0.01449275389,0.0068,-0.0053,-0.0005,-0.005398110487,-0.0024,0.0008,0.0007,-0.005398110487,-0.0024,0.0008,0.0007,-0.004103966989,0.001,-0.0017,0.0001,-0.002232142957,-0.0116,0.0037,0.003,0.04724409431,0.0109,-0.0135,0.0078
-0.01639344171,0.007,0.0042,0.0024,-0.01754385978,-0.0147,-0.0012,0.0058,-0.00400000019,-0.001,-0.002,0.0002,-0.003246753244,0.0024,0.004,-0.0005,0.009029345587,-0.0127,-0.0102,0.001,0.009029345587,-0.0127,-0.0102,0.001,0.00384615385,0,0.0043,0.0004,-0.003338898066,0.0023,0.0018,-0.0015,0,-0.0058,0.0024,0.0069,0.02450980432,0.022,-0.0149,-0.0004,0.005427408498,0.0027,-0.0021,-0.0018,0.005427408498,0.0027,-0.0021,-0.0018,-0.001373626408,0.0094,-0.0082,0.0009,-0.05704697967,0.0019,-0.0072,0.0039,0,0.0041,0.0032,0.0044
0.02222222276,-0.0009,0.003,0.0012,0,0.0087,-0.0053,-0.001,-0.03212851286,-0.0013,-0.0029,0.0037,-0.02280130237,0.0004,0.0011,0.0046,0.03579418361,0.0021,0.0024,-0.0001,0.03579418361,0.0021,0.0024,-0.0001,-0.03065134026,-0.0033,0.002,-0.0001,0.02680066973,0.0071,0,-0.0015,0,-0.0027,0.0008,0.0022,-0.02153110132,0.0028,0.0025,0.0006,0.0229419712,0.0108,-0.0045,-0.003,0.0229419712,0.0108,-0.0045,-0.003,-0.005502063315,-0.005,0.0029,0.0043,-0.02491103113,-0.0046,-0.0029,0.0033,0.06015037745,0.0409,-0.0242,0.0017
0.02173913084,0.0094,-0.0013,-0.0048,0,-0.0198,0.0086,0.0011,0.004149377812,-0.0089,0.0041,0.0023,-0.01666666754,-0.0045,0.0031,0.0036,-0.004319654312,0.0092,-0.0005,-0.0079,-0.004319654312,0.0092,-0.0005,-0.0079,-0.02569169924,-0.004,-0.0016,0.0054,-0.008156606928,-0.0028,0.0046,0.0028,-0.002702702768,-0.0022,-0.002,0.0015,0.01222493872,0.0109,-0.0032,0.0006,0.005277045071,-0.0008,0.0061,0.0022,0.005277045071,-0.0008,0.0061,0.0022,-0.01521438453,0.0018,-0.0007,0.0006,-0.1119221374,0.0053,-0.0053,0,0.02127659507,0.0012,0.0156,-0.0042
