Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Returns,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return
0.009302316234,-0.0005,-0.0023,-0.0011,0.01323674712,0.0143,0.0071,-0.0034,0.001139713684,-0.0019,-0.0055,0.0021,0.0005232982221,-0.0159,-0.0014,-0.0036,0.04044950753,0.0211,0.006,0.0165,0.01624133997,0.0001,-0.0027,0.0029,-0.002172388602,0.0092,0.0057,-0.0016,0.005196710583,0.0031,0.0048,-0.0052,-0.008583642542,0.0016,0.0022,0.0073,-0.01192225795,-0.002,-0.0136,-0.004,0.03375794366,-0.0039,-0.0022,0.0063,0.03586244956,-0.0039,-0.0022,0.0063,0.03586244956,-0.0039,-0.0022,0.0063,-0.0155902002,0.005,0.0005,-0.0089,-0.02655337192,-0.0162,0.0008,0.0012
0.04377881438,0.0119,0.0032,0.0034,0.0006219795323,0.0072,-0.0021,0.0056,-0.0002276485029,0.0002,-0.0006,-0.0036,0.02196653001,0.0029,0.0032,0.0017,-0.06695462763,-0.0138,-0.0075,0.0032,0.02739723399,0.0016,-0.0033,0.0077,-0.01378806867,-0.0073,0.0008,0.0007,0.002215637593,0.0002,-0.0001,-0.0018,0.005194758996,0.0014,0.0009,0.0002,0.002598837717,0.0012,0.0005,-0.0057,-0.02033271268,0.0468,0.0027,-0.0325,0.002861186629,0.0468,0.0027,-0.0325,0.002861186629,0.0468,0.0027,-0.0325,-0.004524887074,-0.0074,0.012,0.0009,-0.003818859579,0.0085,-0.0003,-0.0024
-0.04856517911,0.0031,-0.0053,-0.0085,-0.02051594667,-0.0004,-0.0008,-0.0053,0.0136642782,0.0046,0.0008,0.0002,-0.001023564837,0.0075,0.0083,0.0011,0.009259250015,0.0043,-0.0033,0.0074,0.003333303612,0.0004,-0.0011,0.0052,0.01324505545,0.0026,-0.001,-0.0022,0.01400151383,-0.0024,-0.0019,-0.0023,-0.0120585179,0.0011,0.003,0.0012,-0.01018328592,-0.0041,-0.0003,0.0023,0.004717029165,-0.0207,0.0042,0.0019,-0.03081306815,-0.0207,0.0042,0.0019,-0.03081306815,-0.0207,0.0042,0.0019,0.03409091011,0.0166,0.0026,-0.014,-0.01423878595,-0.0022,0.0017,-0.0044
-0.01392110065,0.0008,0.0058,0.0039,0.004443014506,0.0049,0.0034,-0.0017,0.009660758078,-0.0004,-0.0025,0.0026,-0.002561534056,-0.0135,-0.0023,0.0008,-0.009174303152,0.0192,0.0013,0.0009,-0.01771869883,-0.0009,-0.001,0.0009,0.01234561484,0.0121,0.0079,-0.0058,0,0.0008,-0.0061,-0.0008,0.01133392472,-0.0011,0.0003,-0.001,0.0005612157402,0.0001,0.0007,-0.0042,0.02159620076,0.0087,0.0026,-0.0022,-0.0008832085296,0.0087,0.0026,-0.0022,-0.0008832085296,0.0087,0.0026,-0.0022,0.01318681333,-0.0025,0.0086,-0.0029,0.004166709259,-0.004,-0.01,0.0011
0.009411755949,0.0237,0.0061,0.0102,0.008214857429,-0.0001,0.0052,-0.0037,0.04761911929,-0.0005,0.005,-0.008,0.0657422021,0.0187,0.0037,-0.0059,0.05324074253,0.0159,0.0175,-0.0036,-0.01578357816,-0.0062,-0.0053,-0.0019,0.003586814273,0.0069,0.0079,-0.0017,0,0.0007,0.0035,-0.0012,0.008620640263,0.0074,0.0022,0.0016,-0.004486851394,0.0009,-0.003,0.0009,0.05912991241,0.0287,-0.003,-0.015,0.06216855347,0.0287,-0.003,-0.015,0.06216855347,0.0287,-0.003,-0.015,-0.0347071588,0.0036,0.0074,-0.0046,-0.03457814455,-0.0139,-0.0016,0.003
0.08624705672,0.0038,0.0033,0.0009,0.001253554248,0.002,0.0064,-0.002,0.0046728421,0.0021,0.0019,0.0002,-0.03710845485,-0.0083,-0.0087,0.0045,-0.04175825417,-0.0213,-0.0088,-0.0033,0.002291003242,0.0013,0.003,-0.0017,-0.02072908916,0.002,-0.0028,-0.0002,0.007994160987,-0.0001,-0.0063,-0.002,-0.02307688072,-0.0136,-0.0055,-0.0061,0.009389671497,-0.0022,-0.0011,0.0002,-0.008605745621,-0.001,-0.0015,-0.0057,-0.02080443874,-0.001,-0.0015,-0.0057,-0.02080443874,-0.001,-0.0015,-0.0057,-0.006741573103,-0.0188,-0.0002,0.0055,0.01088817324,0.0015,0.0102,-0.0039
-0.008583683521,0.003,0.0011,0.01,-0.008763714693,0.0035,0.0033,-0.0058,-0.0160676185,-0.0026,-0.0039,-0.0016,-0.005505440757,0.0093,0.0007,0.0003,0.01376145426,0.0112,0.0065,0.008,0.006857190747,-0.0121,-0.0011,0.0021,0.02043793723,0.0002,-0.004,0.0005,0.01514059398,0.009,0.0134,-0.0023,0.001749737887,-0.0066,-0.0028,-0.0003,0.01637211256,-0.0052,-0.0004,0.0023,-0.002944595879,0.0157,0.0028,-0.0128,-0.002832818078,0.0157,0.0028,-0.0128,-0.002832818078,0.0157,0.0028,-0.0128,-0.01357466076,-0.0099,-0.0007,0.0068,0.04733565822,0.0108,-0.0039,-0.0044
0.04761910811,-0.002,0.0026,-0.0029,-0.02715505473,-0.0038,-0.0016,-0.0008,-0.01310698502,-0.0018,-0.003,-0.0059,-0.02969301119,-0.0088,-0.0049,0,0.05429859087,0.0354,0.0139,0.0092,-0.0148695251,-0.0016,0.007,-0.0008,0.0314735733,0.0014,-0.0066,-0.0044,0.00213066279,0.0038,-0.0007,0.002,0.01310048718,0.0094,0.0021,-0.0004,0.01171516348,0.0101,0.0085,-0.0055,-0.012108678,-0.0047,-0.0044,0.0075,-0.01704551838,-0.0047,-0.0044,0.0075,-0.01704551838,-0.0047,-0.0044,0.0075,-0.009174311534,0.0092,0.013,-0.0122,-0.02273342758,-0.0026,-0.0078,0.0036
0.08057848364,-0.0046,-0.0012,-0.0082,0.0146056721,0.006,0.0067,0.003,0.0185467694,0.0053,0.0025,0.0021,0.02334018797,0.003,-0.0053,-0.0016,-0.0236050766,-0.0001,-0.0056,-0.0057,0.02315937541,0.009,-0.0037,0.0002,-0.01386961248,0.0012,-0.0004,0,0.009213332087,0.0194,0.0046,0.0106,-0.02413798869,-0.0182,-0.0019,-0.0073,-0.01013210323,-0.0014,0.0075,0.0029,0.005979096051,0.011,0.0016,-0.0031,0.01156073809,0.011,0.0016,-0.0031,0.01156073809,0.011,0.0016,-0.0031,0.01620370336,-0.0055,-0.0061,0.0055,-0.02326225862,-0.0156,-0.0013,0.0012
0.003824088024,0.0124,0.0028,0.0144,0.03518875316,0.0012,0.0016,0.001,0.0055698012,-0.0003,0.0015,-0.0009,0.008616324514,-0.012,-0.0098,0.0039,-0.01538465265,-0.025,0.0009,-0.0087,-0.004504499957,0.0082,0.0074,-0.0039,0.02531643026,-0.0055,-0.0016,0.001,-0.003511249321,0.0041,-0.0011,0.0065,0.007067131344,0.0058,-0.0016,0.0004,-0.001096647,0.0021,0.0056,0.0002,0.08172362298,0.0392,-0.0139,-0.0274,0.0817143023,0.0392,-0.0139,-0.0274,0.0817143023,0.0392,-0.0139,-0.0274,-0.01138952188,0.0077,0.0166,-0.0112,-0.01304221898,0.017,0.0003,-0.0005
