Date,GSPC.Open,GSPC.High,GSPC.Low,GSPC.Close,GSPC.Volume,GSPC.Adjusted
1987-05-08,294.730011,296.179993,291.730011,293.369995,161900000,293.369995
1987-05-11,293.369995,298.690002,291.549988,291.570007,203700000,291.570007
1987-05-12,291.570007,293.299988,290.179993,293.299988,155300000,293.299988
1987-05-13,293.309998,294.540009,290.73999,293.980011,1.71E+08,293.980011
1987-05-14,293.980011,295.100006,292.950012,294.23999,1.52E+08,294.23999
1987-05-15,294.230011,294.23999,287.109985,287.429993,180800000,287.429993
1987-05-18,287.429993,287.429993,282.570007,286.649994,174200000,286.649994
1987-05-19,286.660004,287.390015,278.829987,279.619995,175400000,279.619995
1987-05-20,279.619995,280.890015,277.01001,278.209991,206800000,278.209991
1987-05-21,278.230011,282.309998,278.209991,280.170013,164800000,280.170013
1987-05-22,280.170013,283.329987,280.170013,282.160004,135800000,282.160004
1987-05-26,282.160004,289.109985,282.160004,289.109985,152500000,289.109985
1987-05-27,289.070007,290.779999,288.190002,288.730011,171400000,288.730011
1987-05-28,288.730011,291.5,286.329987,290.76001,153800000,290.76001
1987-05-29,290.769989,292.869995,289.700012,290.100006,153500000,290.100006
1987-06-01,290.119995,291.959991,289.230011,289.829987,149300000,289.829987
1987-06-02,289.820007,290.940002,286.929993,288.459991,153400000,288.459991
1987-06-03,288.559998,293.470001,288.559998,293.470001,164200000,293.470001
1987-06-04,293.459991,295.089996,292.76001,295.089996,140300000,295.089996
1987-06-05,295.109985,295.109985,292.799988,293.450012,129100000,293.450012
1987-06-08,293.459991,297.029999,291.549988,296.720001,136400000,296.720001
1987-06-09,296.720001,297.589996,295.899994,297.279999,164200000,297.279999
1987-06-10,297.279999,300.809998,295.660004,297.470001,197400000,297.470001
1987-06-11,297.5,298.940002,297.470001,298.730011,138900000,298.730011
1987-06-12,298.769989,302.26001,298.730011,301.619995,175100000,301.619995
1987-06-15,301.619995,304.109985,301.619995,303.140015,156900000,303.140015
1987-06-16,303.119995,304.859985,302.600006,304.76001,157800000,304.76001
1987-06-17,304.769989,305.73999,304.029999,304.809998,184700000,304.809998
1987-06-18,304.779999,306.130005,303.380005,305.690002,168600000,305.690002
1987-06-19,305.709991,306.970001,305.549988,306.970001,220500000,306.970001
1987-06-22,306.980011,310.200012,306.970001,309.649994,178200000,309.649994
1987-06-23,309.660004,310.269989,307.480011,308.429993,194200000,308.429993
1987-06-24,308.440002,308.910004,306.320007,306.859985,153800000,306.859985
1987-06-25,306.869995,309.440002,306.859985,308.959991,173500000,308.959991
1987-06-26,308.940002,308.959991,306.359985,307.160004,150500000,307.160004
1987-06-29,307.149994,308.149994,306.75,307.899994,142500000,307.899994
1987-06-30,307.890015,308,303.01001,304,165500000,304
1987-07-01,303.98999,304,302.529999,302.940002,1.57E+08,302.940002
1987-07-02,302.959991,306.339996,302.940002,305.630005,154900000,305.630005
1987-07-06,305.640015,306.75,304.230011,304.920013,1.55E+08,304.920013
1987-07-07,304.910004,308.630005,304.730011,307.399994,200700000,307.399994
1987-07-08,307.410004,308.480011,306.01001,308.290009,207500000,308.290009
1987-07-09,308.299988,309.559998,307.420013,307.519989,195400000,307.519989
1987-07-10,307.549988,308.399994,306.959991,308.369995,172100000,308.369995
1987-07-13,308.410004,308.410004,305.48999,307.630005,152500000,307.630005
1987-07-14,307.670013,310.690002,307.459991,310.679993,185900000,310.679993
1987-07-15,310.670013,312.079987,309.070007,310.420013,202300000,310.420013
1987-07-16,311,312.829987,310.420013,312.700012,210900000,312.700012
1987-07-17,312.709991,314.589996,312.380005,314.589996,2.10E+08,314.589996
1987-07-20,314.559998,314.589996,311.23999,311.390015,168100000,311.390015
1987-07-21,311.359985,312.410004,307.51001,308.549988,186600000,308.549988
1987-07-22,308.559998,309.119995,307.220001,308.470001,174700000,308.470001
1987-07-23,308.5,309.630005,306.100006,307.809998,163700000,307.809998
1987-07-24,307.820007,309.279999,307.779999,309.269989,158400000,309.269989
1987-07-27,309.299988,310.700012,308.609985,310.649994,1.52E+08,310.649994
1987-07-28,310.649994,312.329987,310.279999,312.329987,172600000,312.329987
1987-07-29,312.339996,315.649994,311.730011,315.649994,196200000,315.649994
1987-07-30,315.690002,318.529999,315.649994,318.049988,2.08E+08,318.049988
1987-07-31,318.049988,318.850006,317.559998,318.660004,181900000,318.660004
1987-08-03,318.619995,320.26001,316.519989,317.570007,207800000,317.570007
1987-08-04,317.589996,318.25,314.51001,316.230011,166500000,316.230011
1987-08-05,316.25,319.73999,316.230011,318.450012,192700000,318.450012
1987-08-06,318.48999,322.089996,317.5,322.089996,1.92E+08,322.089996
1987-08-07,322.100006,324.149994,321.820007,323,212700000,323
1987-08-10,322.980011,328,322.950012,328,187200000,328
1987-08-11,328.019989,333.399994,328,333.329987,278100000,333.329987
1987-08-12,333.320007,334.570007,331.059998,332.390015,235800000,332.390015
1987-08-13,332.380005,335.519989,332.380005,334.649994,217100000,334.649994
1987-08-14,334.630005,336.079987,332.630005,333.98999,196100000,333.98999
1987-08-17,333.980011,335.429993,332.880005,334.109985,166100000,334.109985
1987-08-18,334.100006,334.109985,326.429993,329.25,198400000,329.25
1987-08-19,329.26001,329.890015,326.540009,329.829987,180900000,329.829987
1987-08-20,331.48999,335.190002,329.829987,334.839996,196600000,334.839996
1987-08-21,334.850006,336.369995,334.299988,335.899994,189600000,335.899994
1987-08-24,335.890015,335.899994,331.920013,333.329987,149400000,333.329987
1987-08-25,333.369995,337.890015,333.329987,336.769989,213500000,336.769989
1987-08-26,336.769989,337.390015,334.459991,334.570007,196200000,334.570007
1987-08-27,334.559998,334.570007,331.100006,331.380005,163600000,331.380005
1987-08-28,331.369995,331.380005,327.029999,327.040009,156300000,327.040009
1987-08-31,327.029999,330.089996,326.98999,329.799988,165800000,329.799988
1987-09-01,329.809998,332.179993,322.829987,323.399994,193500000,323.399994
1987-09-02,323.399994,324.529999,318.76001,321.679993,199900000,321.679993
1987-09-03,321.470001,324.290009,317.390015,320.209991,165200000,320.209991
1987-09-04,320.209991,322.029999,316.529999,316.700012,129100000,316.700012
1987-09-08,316.679993,316.700012,308.559998,313.559998,242900000,313.559998
1987-09-09,313.600006,315.410004,312.290009,313.920013,164900000,313.920013
1987-09-10,313.920013,317.589996,313.920013,317.130005,179800000,317.130005
1987-09-11,317.140015,322.450012,317.130005,321.980011,1.78E+08,321.980011
1987-09-14,322.019989,323.809998,320.399994,323.079987,154400000,323.079987
1987-09-15,323.070007,323.079987,317.630005,317.73999,136200000,317.73999
1987-09-16,317.75,319.5,314.609985,314.859985,195700000,314.859985
1987-09-17,314.940002,316.079987,313.450012,314.929993,150700000,314.929993
1987-09-18,314.980011,316.98999,314.859985,314.859985,188100000,314.859985
1987-09-21,314.920013,317.660004,310.119995,310.540009,170100000,310.540009
1987-09-22,310.540009,319.51001,308.690002,319.5,209500000,319.5
1987-09-23,319.48999,321.829987,319.119995,321.190002,220300000,321.190002
1987-09-24,321.089996,322.01001,319.119995,319.720001,162200000,319.720001
1987-09-25,319.720001,320.549988,318.100006,320.160004,1.38E+08,320.160004
1987-09-28,320.160004,325.329987,320.160004,323.200012,188100000,323.200012
1987-09-29,323.200012,324.630005,320.269989,321.690002,173500000,321.690002
1987-09-30,321.690002,322.529999,320.160004,321.829987,183100000,321.829987
1987-10-01,321.829987,327.339996,321.829987,327.329987,193200000,327.329987
1987-10-02,327.329987,328.940002,327.220001,328.070007,189100000,328.070007
1987-10-05,328.070007,328.570007,326.089996,328.079987,159700000,328.079987
1987-10-06,328.079987,328.079987,319.170013,319.220001,175600000,319.220001
1987-10-07,319.220001,319.390015,315.779999,318.540009,186300000,318.540009
1987-10-08,318.540009,319.339996,312.019989,314.160004,198700000,314.160004
1987-10-09,314.160004,315.040009,310.970001,311.070007,158300000,311.070007
1987-10-12,311.070007,311.070007,306.76001,309.390015,141900000,309.390015
1987-10-13,309.390015,314.529999,309.390015,314.519989,172900000,314.519989
1987-10-14,314.519989,314.519989,304.779999,305.230011,207400000,305.230011
1987-10-15,305.209991,305.230011,298.070007,298.079987,263200000,298.079987
1987-10-16,298.079987,298.920013,281.519989,282.700012,338500000,282.700012
1987-10-19,282.700012,282.700012,224.830002,224.839996,604300000,224.839996
1987-10-20,225.059998,245.619995,216.460007,236.830002,608100000,236.830002
1987-10-21,236.830002,259.269989,236.830002,258.380005,449600000,258.380005
1987-10-22,258.23999,258.380005,242.990005,248.25,392200000,248.25
1987-10-23,248.289993,250.699997,242.759995,248.220001,245600000,248.220001
1987-10-26,248.199997,248.220001,227.259995,227.669998,308800000,227.669998
1987-10-27,227.669998,237.809998,227.669998,233.190002,260200000,233.190002
1987-10-28,233.190002,238.580002,226.259995,233.279999,279400000,233.279999
1987-10-29,233.309998,246.690002,233.279999,244.770004,258100000,244.770004
1987-10-30,244.770004,254.039993,244.770004,251.789993,303400000,251.789993
1987-11-02,251.729996,255.75,249.149994,255.75,1.76E+08,255.75
1987-11-03,255.75,255.75,242.779999,250.820007,227800000,250.820007
1987-11-04,250.809998,251,246.339996,248.960007,202500000,248.960007
1987-11-05,248.929993,256.089996,247.720001,254.479996,2.26E+08,254.479996
1987-11-06,254.490005,257.209991,249.679993,250.410004,228290000,250.410004
1987-11-09,250.410004,250.410004,243.009995,243.169998,160690000,243.169998
1987-11-10,243.139999,243.169998,237.639999,239,184310000,239
1987-11-11,239.009995,243.860001,239,241.899994,147850000,241.899994
1987-11-12,241.929993,249.899994,241.899994,248.520004,206280000,248.520004
1987-11-13,248.539993,249.419998,245.639999,245.639999,174920000,245.639999
1987-11-16,245.690002,249.539993,244.979996,246.759995,164340000,246.759995
1987-11-17,246.729996,246.759995,240.809998,243.039993,148240000,243.039993
1987-11-18,243.089996,245.550003,240.669998,245.550003,158270000,245.550003
1987-11-19,245.539993,245.550003,239.699997,240.050003,157140000,240.050003
1987-11-20,240.039993,242.009995,235.889999,242,189170000,242
1987-11-23,242,242.990005,240.5,242.990005,143160000,242.990005
1987-11-24,242.979996,247.899994,242.979996,246.389999,199520000,246.389999
1987-11-25,246.419998,246.539993,244.080002,244.100006,139780000,244.100006
1987-11-27,244.110001,244.119995,240.339996,240.339996,86360000,240.339996
1987-11-30,240.270004,240.339996,225.75,230.300003,268910000,230.300003
1987-12-01,230.320007,234.020004,230.300003,232,149870000,232
1987-12-02,232.009995,234.559998,230.309998,233.449997,148890000,233.449997
1987-12-03,233.460007,233.899994,225.210007,225.210007,204160000,225.210007
1987-12-04,225.199997,225.770004,221.240005,223.919998,184800000,223.919998
1987-12-07,223.979996,228.770004,223.919998,228.759995,146660000,228.759995
1987-12-08,228.770004,234.919998,228.690002,234.910004,227310000,234.910004
1987-12-09,234.910004,240.089996,233.830002,238.889999,231430000,238.889999
1987-12-10,238.889999,240.050003,233.399994,233.570007,188960000,233.570007
1987-12-11,233.600006,235.479996,233.350006,235.320007,151680000,235.320007
1987-12-14,235.300003,242.339996,235.039993,242.190002,187680000,242.190002
1987-12-15,242.190002,245.589996,241.309998,242.809998,214970000,242.809998
1987-12-16,242.809998,248.110001,242.800003,248.080002,193820000,248.080002
1987-12-17,248.080002,248.600006,242.960007,242.979996,191780000,242.979996
1987-12-18,243.009995,249.179993,243.009995,249.160004,276220000,249.160004
1987-12-21,249.139999,250.25,248.300003,249.539993,161790000,249.539993
1987-12-22,249.559998,249.970001,247.009995,249.949997,192650000,249.949997
1987-12-23,249.960007,253.350006,249.949997,253.160004,203110000,253.160004
1987-12-24,253.130005,253.160004,251.679993,252.029999,108800000,252.029999
1987-12-28,252.009995,252.020004,244.190002,245.570007,131220000,245.570007
1987-12-29,245.580002,245.880005,244.279999,244.589996,111580000,244.589996
1987-12-30,244.630005,248.059998,244.589996,247.860001,149230000,247.860001
1987-12-31,247.839996,247.860001,245.220001,247.080002,170140000,247.080002
1988-01-04,247.100006,256.440002,247.080002,255.940002,181810000,255.940002
1988-01-05,255.949997,261.779999,255.949997,258.630005,209520000,258.630005
1988-01-06,258.640015,259.790009,257.179993,258.890015,169730000,258.890015
1988-01-07,258.869995,261.320007,256.179993,261.070007,175360000,261.070007
1988-01-08,261.049988,261.070007,242.949997,243.399994,197300000,243.399994
1988-01-11,243.380005,247.509995,241.070007,247.490005,158980000,247.490005
1988-01-12,247.440002,247.490005,240.460007,245.419998,165730000,245.419998
1988-01-13,245.410004,249.25,241.410004,245.809998,154020000,245.809998
1988-01-14,245.830002,247,243.970001,245.880005,140570000,245.880005
1988-01-15,246.020004,253.649994,245.880005,252.050003,197940000,252.050003
1988-01-18,252.050003,252.860001,249.979996,251.880005,135100000,251.880005
1988-01-19,251.839996,253.330002,248.75,249.320007,153550000,249.320007
1988-01-20,249.309998,249.320007,241.139999,242.630005,181660000,242.630005
1988-01-21,242.649994,244.25,240.169998,243.139999,158080000,243.139999
1988-01-22,243.139999,246.5,243.139999,246.5,147050000,246.5
1988-01-25,246.529999,252.869995,246.5,252.169998,275250000,252.169998
1988-01-26,252.130005,252.169998,249.100006,249.570007,138380000,249.570007
1988-01-27,249.580002,253.020004,248.5,249.380005,176360000,249.380005
1988-01-28,249.389999,253.660004,249.380005,253.289993,166430000,253.289993
1988-01-29,253.309998,257.070007,252.699997,257.070007,211880000,257.070007
1988-02-01,257.049988,258.269989,254.929993,255.039993,210660000,255.039993
1988-02-02,255.050003,256.079987,252.800003,255.570007,164920000,255.570007
1988-02-03,255.559998,256.980011,250.559998,252.210007,237270000,252.210007
1988-02-04,252.199997,253.029999,250.339996,252.210007,186490000,252.210007
1988-02-05,252.220001,253.850006,250.899994,250.960007,161310000,250.960007
1988-02-08,250.949997,250.960007,247.820007,249.100006,168850000,249.100006
1988-02-09,249.110001,251.720001,248.660004,251.720001,162350000,251.720001
1988-02-10,251.740005,256.920013,251.720001,256.660004,187980000,256.660004
1988-02-11,256.630005,257.769989,255.119995,255.949997,200760000,255.949997
1988-02-12,255.949997,258.859985,255.850006,257.630005,177190000,257.630005
1988-02-16,257.609985,259.839996,256.570007,259.829987,135380000,259.829987
1988-02-17,259.940002,261.470001,257.829987,259.209991,176830000,259.209991
1988-02-18,258.820007,259.600006,256.899994,257.910004,151430000,257.910004
1988-02-19,257.899994,261.609985,257.619995,261.609985,180300000,261.609985
1988-02-22,261.600006,266.059998,260.880005,265.640015,178930000,265.640015
1988-02-23,265.619995,266.119995,263.109985,265.019989,192260000,265.019989
1988-02-24,265.01001,266.25,263.869995,264.429993,212730000,264.429993
1988-02-25,264.390015,267.75,261.049988,261.579987,213490000,261.579987
1988-02-26,261.559998,263,261.380005,262.459991,158060000,262.459991
1988-02-29,262.459991,267.820007,262.459991,267.820007,236050000,267.820007
1988-03-01,267.820007,267.950012,265.390015,267.220001,199990000,267.220001
1988-03-02,267.230011,268.75,267,267.980011,199630000,267.980011
1988-03-03,267.980011,268.399994,266.820007,267.880005,203310000,267.880005
1988-03-04,267.869995,268.399994,264.720001,267.299988,201410000,267.299988
1988-03-07,267.279999,267.690002,265.940002,267.380005,152980000,267.380005
1988-03-08,267.380005,270.059998,267.380005,269.429993,237680000,269.429993
1988-03-09,269.459991,270.76001,268.649994,269.059998,210900000,269.059998
1988-03-10,269.070007,269.350006,263.799988,263.839996,197260000,263.839996
1988-03-11,263.850006,264.940002,261.269989,264.940002,200020000,264.940002
1988-03-14,264.929993,266.549988,264.519989,266.369995,131890000,266.369995
1988-03-15,266.339996,266.410004,264.920013,266.130005,133170000,266.130005
1988-03-16,266.109985,268.679993,264.809998,268.649994,153590000,268.649994
1988-03-17,268.660004,271.220001,268.649994,271.220001,211920000,271.220001
1988-03-18,271.220001,272.640015,269.76001,271.119995,245750000,271.119995
1988-03-21,271.100006,271.119995,267.420013,268.73999,128830000,268.73999
1988-03-22,268.730011,269.609985,267.899994,268.839996,1.42E+08,268.839996
1988-03-23,268.809998,269.790009,268.01001,268.910004,167370000,268.910004
1988-03-24,268.910004,268.910004,262.480011,263.350006,184910000,263.350006
1988-03-25,263.339996,263.440002,258.119995,258.51001,163170000,258.51001
1988-03-28,258.5,258.51001,256.070007,258.059998,142820000,258.059998
1988-03-29,258.109985,260.859985,258.059998,260.070007,152690000,260.070007
1988-03-30,260.059998,261.589996,257.920013,258.070007,151810000,258.070007
1988-03-31,258.029999,259.029999,256.160004,258.890015,139870000,258.890015
1988-04-04,258.890015,259.059998,255.679993,256.089996,182240000,256.089996
1988-04-05,256.100006,258.519989,256.029999,258.51001,135290000,258.51001
1988-04-06,258.519989,265.5,258.220001,265.48999,189760000,265.48999
1988-04-07,265.51001,267.320007,265.220001,266.160004,177840000,266.160004
1988-04-08,266.149994,270.220001,266.109985,269.429993,169300000,269.429993
1988-04-11,269.429993,270.410004,268.609985,270.160004,146370000,270.160004
1988-04-12,269.880005,272.049988,269.660004,271.369995,146400000,271.369995
1988-04-13,271.329987,271.700012,269.230011,271.579987,185120000,271.579987
1988-04-14,271.549988,271.570007,259.369995,259.75,211810000,259.75
1988-04-15,259.73999,260.390015,255.970001,259.769989,234160000,259.769989
1988-04-18,259.75,259.809998,258.029999,259.209991,144650000,259.209991
1988-04-19,259.23999,262.380005,257.910004,257.920013,161910000,257.920013
1988-04-20,257.910004,258.540009,256.119995,256.130005,147590000,256.130005
1988-04-21,256.149994,260.440002,254.710007,256.420013,168440000,256.420013
1988-04-22,256.450012,261.160004,256.420013,260.140015,152520000,260.140015
1988-04-25,260.149994,263.290009,260.140015,262.51001,156950000,262.51001
1988-04-26,262.450012,265.059998,262.179993,263.929993,152300000,263.929993
1988-04-27,263.940002,265.089996,263.450012,263.799988,133810000,263.799988
1988-04-28,263.790009,263.799988,262.220001,262.609985,128680000,262.609985
1988-04-29,262.589996,262.609985,259.970001,261.329987,135620000,261.329987
1988-05-02,261.359985,261.559998,259.98999,261.559998,136470000,261.559998
1988-05-03,261.549988,263.700012,261.549988,263,176920000,263
1988-05-04,263.049988,263.230011,260.309998,260.320007,141320000,260.320007
1988-05-05,260.299988,260.320007,258.130005,258.790009,171840000,258.790009
1988-05-06,258.799988,260.309998,257.029999,257.480011,129080000,257.480011
1988-05-09,257.470001,258.220001,255.449997,256.540009,166320000,256.540009
1988-05-10,256.529999,258.299988,255.929993,257.619995,131200000,257.619995
1988-05-11,257.600006,257.619995,252.320007,253.309998,176720000,253.309998
1988-05-12,253.320007,254.869995,253.309998,253.850006,143880000,253.850006
1988-05-13,253.880005,256.829987,253.850006,256.779999,147240000,256.779999
1988-05-16,256.75,258.709991,256.279999,258.709991,155010000,258.709991
1988-05-17,258.720001,260.200012,255.350006,255.389999,133850000,255.389999
1988-05-18,255.399994,255.669998,250.729996,251.350006,209420000,251.350006
1988-05-19,251.360001,252.570007,248.850006,252.570007,165160000,252.570007
1988-05-20,252.610001,253.699997,251.789993,253.020004,120600000,253.020004
1988-05-23,253,253.020004,249.820007,250.830002,102640000,250.830002
1988-05-24,250.839996,253.509995,250.830002,253.509995,139930000,253.509995
1988-05-25,253.520004,255.339996,253.509995,253.759995,138310000,253.759995
1988-05-26,253.75,254.979996,253.520004,254.630005,164260000,254.630005
1988-05-27,254.619995,254.630005,252.740005,253.419998,133590000,253.419998
1988-05-31,253.440002,262.160004,253.419998,262.160004,247610000,262.160004
1988-06-01,262.160004,267.429993,262.100006,266.690002,234560000,266.690002
1988-06-02,266.649994,266.709991,264.119995,265.329987,193540000,265.329987
1988-06-03,265.339996,267.109985,264.420013,266.450012,189600000,266.450012
1988-06-06,266.459991,267.049988,264.970001,267.049988,152460000,267.049988
1988-06-07,267.019989,267.279999,264.5,265.170013,168710000,265.170013
1988-06-08,265.320007,272.01001,265.170013,271.519989,310030000,271.519989
1988-06-09,271.5,272.290009,270.190002,270.200012,235160000,270.200012
1988-06-10,270.220001,273.209991,270.200012,271.26001,155710000,271.26001
1988-06-13,271.279999,271.940002,270.529999,271.429993,125310000,271.429993
1988-06-14,271.579987,276.140015,271.440002,274.299988,227150000,274.299988
1988-06-15,274.290009,274.450012,272.75,274.450012,150260000,274.450012
1988-06-16,274.440002,274.450012,268.76001,269.769989,161550000,269.769989
1988-06-17,269.790009,270.769989,268.089996,270.679993,343920000,270.679993
1988-06-20,270.670013,270.679993,268.589996,268.940002,116750000,268.940002
1988-06-21,268.950012,271.670013,267.519989,271.670013,155060000,271.670013
1988-06-22,271.690002,276.880005,271.670013,275.660004,217510000,275.660004
1988-06-23,275.619995,275.890015,274.26001,274.820007,185770000,274.820007
1988-06-24,274.809998,275.190002,273.529999,273.779999,179880000,273.779999
1988-06-27,273.779999,273.790009,268.850006,269.059998,264410000,269.059998
1988-06-28,269.070007,272.799988,269.059998,272.309998,152370000,272.309998
1988-06-29,272.320007,273.01001,269.48999,270.980011,159590000,270.980011
1988-06-30,271,273.51001,270.970001,273.5,227410000,273.5
1988-07-01,273.5,273.799988,270.779999,271.779999,238330000,271.779999
1988-07-05,271.779999,275.809998,270.51001,275.809998,171790000,275.809998
1988-07-06,275.799988,276.359985,269.920013,272.019989,189630000,272.019989
1988-07-07,272,272.049988,269.309998,271.779999,156100000,271.779999
1988-07-08,271.76001,272.309998,269.859985,270.019989,136070000,270.019989
1988-07-11,270.029999,271.640015,270.019989,270.549988,123300000,270.549988
1988-07-12,270.540009,270.700012,266.959991,267.850006,161650000,267.850006
1988-07-13,267.869995,269.459991,266.119995,269.320007,218930000,269.320007
1988-07-14,269.329987,270.690002,268.579987,270.26001,172410000,270.26001
1988-07-15,270.230011,272.059998,269.529999,272.049988,199710000,272.049988
1988-07-18,271.98999,272.049988,268.660004,270.51001,156210000,270.51001
1988-07-19,270.48999,271.209991,267.01001,268.470001,144110000,268.470001
1988-07-20,268.519989,270.23999,268.470001,270,151990000,270
1988-07-21,269.98999,270,266.660004,266.660004,149460000,266.660004
1988-07-22,266.649994,266.660004,263.290009,263.5,148880000,263.5
1988-07-25,263.48999,265.170013,263.029999,264.679993,215140000,264.679993
1988-07-26,264.700012,266.089996,264.320007,265.190002,121960000,265.190002
1988-07-27,265.179993,265.829987,262.480011,262.5,135890000,262.5
1988-07-28,262.519989,266.549988,262.5,266.019989,154570000,266.019989
1988-07-29,266.040009,272.019989,266.019989,272.019989,192340000,272.019989
1988-08-01,272.029999,272.799988,271.209991,272.209991,138170000,272.209991
1988-08-02,272.190002,273.679993,270.369995,272.059998,166660000,272.059998
1988-08-03,272.029999,273.420013,271.149994,272.980011,203590000,272.980011
1988-08-04,273,274.200012,271.769989,271.929993,157240000,271.929993
1988-08-05,271.700012,271.929993,270.079987,271.149994,113400000,271.149994
1988-08-08,271.130005,272.470001,269.929993,269.980011,148800000,269.980011
1988-08-09,270,270.200012,265.059998,266.48999,200710000,266.48999
1988-08-10,266.429993,266.48999,261.029999,261.899994,200950000,261.899994
1988-08-11,261.920013,262.769989,260.339996,262.75,1.73E+08,262.75
1988-08-12,262.700012,262.940002,261.369995,262.549988,176960000,262.549988
1988-08-15,262.48999,262.549988,258.679993,258.690002,128560000,258.690002
1988-08-16,258.679993,262.609985,257.5,260.559998,162790000,260.559998
1988-08-17,260.570007,261.839996,259.329987,260.769989,169500000,260.769989
1988-08-18,260.76001,262.76001,260.75,261.029999,139820000,261.029999
1988-08-19,261.049988,262.269989,260.230011,260.23999,122370000,260.23999
1988-08-22,260.23999,260.709991,256.940002,256.980011,122250000,256.980011
1988-08-23,256.98999,257.859985,256.529999,257.089996,119540000,257.089996
1988-08-24,257.160004,261.130005,257.089996,261.130005,127800000,261.130005
1988-08-25,261.100006,261.130005,257.559998,259.179993,127640000,259.179993
1988-08-26,259.179993,260.149994,258.869995,259.679993,89240000,259.679993
1988-08-29,259.679993,262.559998,259.679993,262.329987,99280000,262.329987
1988-08-30,262.329987,263.179993,261.529999,262.51001,108720000,262.51001
1988-08-31,262.51001,263.799988,261.209991,261.519989,130480000,261.519989
1988-09-01,261.519989,261.519989,256.980011,258.350006,144090000,258.350006
1988-09-02,258.350006,264.899994,258.350006,264.480011,159840000,264.480011
1988-09-06,264.420013,265.940002,264.399994,265.589996,122250000,265.589996
1988-09-07,265.619995,266.980011,264.929993,265.869995,139590000,265.869995
1988-09-08,265.869995,266.540009,264.880005,265.880005,149380000,265.880005
1988-09-09,265.880005,268.26001,263.660004,266.839996,141540000,266.839996
1988-09-12,266.850006,267.640015,266.220001,266.470001,114880000,266.470001
1988-09-13,266.450012,267.429993,265.220001,267.429993,162490000,267.429993
1988-09-14,267.5,269.470001,267.410004,269.309998,177220000,269.309998
1988-09-15,269.299988,269.779999,268.029999,268.130005,161210000,268.130005
1988-09-16,268.130005,270.809998,267.329987,270.649994,211110000,270.649994
1988-09-19,270.640015,270.649994,267.410004,268.820007,135770000,268.820007
1988-09-20,268.829987,270.070007,268.5,269.730011,142220000,269.730011
1988-09-21,269.76001,270.640015,269.480011,270.160004,127400000,270.160004
1988-09-22,270.190002,270.579987,268.26001,269.179993,150670000,269.179993
1988-09-23,269.160004,270.309998,268.279999,269.76001,145100000,269.76001
1988-09-26,269.769989,269.799988,268.609985,268.880005,116420000,268.880005
1988-09-27,268.890015,269.359985,268.01001,268.26001,113010000,268.26001
1988-09-28,268.220001,269.079987,267.769989,269.079987,113720000,269.079987
1988-09-29,269.089996,273.019989,269.079987,272.589996,155790000,272.589996
1988-09-30,272.549988,274.869995,271.660004,271.910004,175750000,271.910004
1988-10-03,271.890015,271.910004,268.839996,271.380005,130380000,271.380005
1988-10-04,271.369995,271.790009,270.339996,270.619995,157760000,270.619995
1988-10-05,270.630005,272.450012,270.079987,271.859985,175130000,271.859985
1988-10-06,271.869995,272.390015,271.299988,272.390015,153570000,272.390015
1988-10-07,272.380005,278.070007,272.369995,278.070007,216390000,278.070007
1988-10-10,278.059998,278.690002,277.100006,278.23999,124660000,278.23999
1988-10-11,278.149994,278.23999,276.329987,277.929993,140900000,277.929993
1988-10-12,277.910004,277.929993,273.049988,273.980011,154840000,273.980011
1988-10-13,273.950012,275.829987,273.390015,275.220001,154530000,275.220001
1988-10-14,275.269989,277.01001,274.079987,275.5,160240000,275.5
1988-10-17,275.480011,276.649994,275.01001,276.410004,119290000,276.410004
1988-10-18,276.429993,279.390015,276.410004,279.380005,162500000,279.380005
1988-10-19,279.399994,280.529999,274.410004,276.970001,186350000,276.970001
1988-10-20,276.970001,282.880005,276.929993,282.880005,189580000,282.880005
1988-10-21,282.880005,283.660004,281.160004,283.660004,195410000,283.660004
1988-10-24,283.630005,283.950012,282.279999,282.279999,170590000,282.279999
1988-10-25,282.279999,282.839996,281.869995,282.380005,155190000,282.380005
1988-10-26,282.369995,282.519989,280.540009,281.380005,181550000,281.380005
1988-10-27,281.350006,281.380005,276,277.279999,196540000,277.279999
1988-10-28,277.290009,279.480011,277.279999,278.529999,146300000,278.529999
1988-10-31,278.540009,279.390015,277.140015,278.970001,143460000,278.970001
1988-11-01,278.970001,279.570007,278.01001,279.059998,151250000,279.059998
1988-11-02,279.070007,279.450012,277.079987,279.059998,161300000,279.059998
1988-11-03,279.040009,280.369995,279.040009,279.200012,152980000,279.200012
1988-11-04,279.109985,279.200012,276.309998,276.309998,143580000,276.309998
1988-11-07,276.299988,276.309998,273.619995,273.929993,133870000,273.929993
1988-11-08,273.950012,275.799988,273.929993,275.149994,141660000,275.149994
1988-11-09,275.140015,275.149994,272.149994,273.329987,153140000,273.329987
1988-11-10,273.320007,274.369995,272.980011,273.690002,128920000,273.690002
1988-11-11,273.649994,273.690002,267.920013,267.920013,135500000,267.920013
1988-11-14,267.929993,269.25,266.790009,267.720001,142900000,267.720001
1988-11-15,267.730011,268.75,267.720001,268.339996,115170000,268.339996
1988-11-16,268.410004,268.410004,262.850006,263.820007,161710000,263.820007
1988-11-17,264.609985,265.630005,263.450012,264.600006,141280000,264.600006
1988-11-18,264.600006,266.619995,264.600006,266.470001,119320000,266.470001
